"condition","sample","ROI.label","Mutual.information.Hoechst.vs.GFP","Pearson.correlation.coefficient.Hoechst.vs.GFP","puncta.mol.fraction.GFP","puncta.vol.fraction.GFP","mean.intensity.per.cell.GFP","light.phase.intensity.GFP","puncta.dense.phase.intensity.GFP","protein.conc.per.cell.GFP","puncta.number.per.nuclear.vol.GFP","light.phase.conc.GFP","avg.puncta.vol.GFP","puncta.dense.phase.conc.GFP","Kp.GFP","DeltaGtr.GFP"
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",31,0.103755422393795,0.153765859089227,NA,0,139.564817030663,139.564817030663,NA,2.79129634061326,0,2.79129634061326,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",32,0.334646121004314,-0.155622069878945,NA,0,2151.79674871256,2151.79674871256,NA,43.0359349742512,0,43.0359349742512,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",33,0.131500822311281,0.0753979692201428,NA,0,209.938107049542,209.938107049542,NA,4.19876214099084,0,4.19876214099084,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",34,0.167922569922888,-0.00614321839968,NA,0,156.287764060548,156.287764060548,NA,3.12575528121096,0,3.12575528121096,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",35,0.204670210284275,-0.106126711146993,NA,0,812.21509220714,812.21509220714,NA,16.2443018441428,0,16.2443018441428,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",36,0.504699125882023,-0.0740454161897635,NA,0,3592.89301663256,3592.89301663256,NA,71.8578603326512,0,71.8578603326512,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",37,0.0893084585804624,-0.0029624775091307,NA,0,104.88011562121,104.88011562121,NA,2.0976023124242,0,2.0976023124242,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",38,0.401357054159028,-0.218732376035772,NA,0,2141.40036556564,2141.40036556564,NA,42.8280073113128,0,42.8280073113127,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",39,0.513625443233853,-0.188967677177679,NA,0,4514.29690100844,4514.29690100844,NA,90.2859380201688,0,90.2859380201688,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",1,0.0059230598124875,0.0081248630774301,NA,0,5.82975572835248,5.82975572835248,NA,0.11659511456705,0,0.11659511456705,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",2,0.05188227815652,-0.141717299153364,NA,0,17.7173252428532,17.7173252428532,NA,0.354346504857064,0,0.354346504857064,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",3,0.16188174132354,-0.309223389681568,NA,0,18.3388424725747,18.3388424725747,NA,0.366776849451494,0,0.366776849451493,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",4,0.242995776024196,-0.276766825387594,NA,0,105.781383729443,105.781383729443,NA,2.11562767458886,0,2.11562767458886,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",5,0.372014473484291,0.392739535731759,NA,0,185.45512544109,185.45512544109,NA,3.7091025088218,0,3.7091025088218,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",6,0.686050638229558,0.401864771878837,NA,0,1526.77337117393,1526.77337117393,NA,30.5354674234786,0,30.5354674234785,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",7,0.134212935741049,-0.253406125976231,NA,0,22.7087210745399,22.7087210745399,NA,0.454174421490798,0,0.454174421490798,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",8,0.27869412415334,-0.204326069528891,NA,0,124.235057864035,124.235057864035,NA,2.4847011572807,0,2.4847011572807,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",9,0.661716587491771,0.382955836044288,NA,0,1837.2144574807,1837.2144574807,NA,36.744289149614,0,36.744289149614,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",10,0.156364100641862,-0.184246661056216,NA,0,65.5939130944702,65.5939130944702,NA,1.3118782618894,0,1.3118782618894,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",11,0.493055456316263,0.565663636934736,NA,0,280.154496759703,280.154496759703,NA,5.60308993519406,0,5.60308993519405,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",12,0.662962821392079,0.419916455928974,NA,0,1276.25828601882,1276.25828601882,NA,25.5251657203764,0,25.5251657203763,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",13,0.351439945158765,0.380970118863009,NA,0,104.435755001271,104.435755001271,NA,2.08871510002542,0,2.08871510002541,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",14,0.511651318002611,0.384178122580516,NA,0,984.812219708073,984.812219708073,NA,19.6962443941615,0,19.6962443941615,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",16,0.0055827436901445,0.0490473866556201,NA,0,4.66495255693606,4.66495255693606,NA,0.0932990511387212,0,0.0932990511387213,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",17,0.0428390329592067,-0.155212616445317,NA,0,13.3110361679933,13.3110361679933,NA,0.266220723359866,0,0.266220723359865,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",18,0.106668299657786,-0.313438745953662,NA,0,14.6719285039138,14.6719285039138,NA,0.293438570078276,0,0.293438570078277,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",19,0.0735451827466473,0.0015306963632196,NA,0,30.855564358602,30.855564358602,NA,0.61711128717204,0,0.61711128717204,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",20,0.057953977228685,-0.171398081232004,NA,0,10.5473166791351,10.5473166791351,NA,0.210946333582702,0,0.210946333582703,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",21,0.254039488644188,0.1590324170935,NA,0,327.322405328442,327.322405328442,NA,6.54644810656884,0,6.54644810656884,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",22,0.004085508920852,0.0005510759390485,NA,0,4.48637774517933,4.48637774517933,NA,0.0897275549035866,0,0.0897275549035865,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",23,0.0040314307421986,0.0461121923827848,NA,0,3.17407450576052,3.17407450576052,NA,0.0634814901152104,0,0.0634814901152105,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",24,0.004503261516886,0.0173474683621047,NA,0,3.97326037814801,3.97326037814801,NA,0.0794652075629602,0,0.0794652075629602,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",25,0.0321265309742146,0.0702178671546728,NA,0,6.44051796819266,6.44051796819266,NA,0.128810359363853,0,0.128810359363853,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",26,0.0674457170876952,-0.0985265769127089,NA,0,11.9009085587356,11.9009085587356,NA,0.238018171174712,0,0.238018171174711,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",27,0.0220855792657399,-0.0937547049946565,NA,0,4.05214592141065,4.05214592141065,NA,0.081042918428213,0,0.081042918428213,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",28,0.0156060841063778,-0.0813152452893637,NA,0,3.6474470473318,3.6474470473318,NA,0.072948940946636,0,0.0729489409466361,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",29,0.0238368351461577,-0.0263247230502222,NA,0,6.8713084128857,6.87130841288569,NA,0.137426168257714,0,0.137426168257714,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",30,0.0669904499916738,0.105203174656264,NA,0,7.00485391960487,7.00485391960487,NA,0.140097078392097,0,0.140097078392097,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",31,0.007989841651435,-0.0138640926310589,NA,0,3.51629906652139,3.51629906652139,NA,0.0703259813304278,0,0.0703259813304279,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",32,0.006104018956865,0.0234737563912883,NA,0,3.0043536944108,3.0043536944108,NA,0.060087073888216,0,0.060087073888216,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_11_XY1628607870.tif",33,0.0063091272580315,-0.0149758059584612,NA,0,2.5606225800178,2.5606225800178,NA,0.051212451600356,0,0.051212451600356,0,NA,NA,NA
