"GFP.entropy","GFP.integrated.background.intensity","GFP.integrated.intensity.inside.GFP.puncta","GFP.integrated.intensity.outside.GFP.puncta","GFP.integrated.intensity.per.ROI","GFP.mean.background.intensity","GFP.mean.intensity.inside.GFP.puncta","GFP.mean.intensity.outside.GFP.puncta","GFP.mean.intensity.per.ROI","Hoechst.entropy","Hoechst.integrated.background.intensity","Hoechst.integrated.intensity.inside.GFP.puncta","Hoechst.integrated.intensity.outside.GFP.puncta","Hoechst.integrated.intensity.per.ROI","Hoechst.mean.background.intensity","Hoechst.mean.intensity.inside.GFP.puncta","Hoechst.mean.intensity.outside.GFP.puncta","Hoechst.mean.intensity.per.ROI","Image.name","Mutual.information.Hoechst.vs.GFP","Pearson.correlation.coefficient.Hoechst.vs.GFP","Pearson.correlation.p.value.Hoechst.vs.GFP","ROI.label","ROI.volume.pix","ROI.volume.um","average.GFP.puncta.distance.to.ROI.border.um.per.ROI","average.GFP.puncta.volume.pix.per.ROI","average.GFP.puncta.volume.um.per.ROI","condition","number.of.GFP.puncta","sample","total.GFP.puncta.volume.pix.per.ROI","total.GFP.puncta.volume.um.per.ROI","x","y","z"
6.10414020244636,1266314969,NA,109381760,109381760,34.1017157083201,NA,252.756779239986,252.756779239986,4.17525938619794,720114395,NA,19379549,19379549,19.3925974002751,NA,44.7818026365958,44.7818026365958,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.20535553690546,0.322323786703355,0,34,432755,1047.26703593767,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,823.874078866795,623.491488255479,31.0882878302966
3.21144268870659,1266314969,NA,3733588,3733588,34.1017157083201,NA,16.210226507991,16.210226507991,5.50204619576274,720114395,NA,28143947,28143947,19.3925974002751,NA,122.193384942016,122.193384942016,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.054368767558051,0.160520522425798,0,35,230323,557.381625904429,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,279.652709455851,640.103220260243,22.0227550005861
3.04735476300962,1266314969,NA,2289655,2289655,34.1017157083201,NA,11.0146290541386,11.0146290541386,4.48230201122861,720114395,NA,12518193,12518193,19.3925974002751,NA,60.2200996757651,60.2200996757651,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0201817133997757,0.0745723458048899,4.47632103057531e-254,36,207874,503.055049227638,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,530.719666721187,658.245466003444,43.2388754726421
6.12857173691508,1266314969,NA,89177211,89177211,34.1017157083201,NA,302.23211053948,302.23211053948,4.02378865492493,720114395,NA,12008120,12008120,19.3925974002751,NA,40.6969382706008,40.6969382706008,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.226572472185073,0.380651762721688,0,37,295062,714.049996320874,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,914.025553951373,674.620588215358,21.2046959622046
6.64453269389438,1266314969,NA,165842028,165842028,34.1017157083201,NA,458.199296574322,458.199296574322,4.43753920573055,720114395,NA,21519671,21519671,19.3925974002751,NA,59.4559668235054,59.4559668235054,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.313118170355564,0.385195570570032,0,39,361943,875.902006420231,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,755.720251531318,694.816838562978,29.424282276491
3.25932878805208,1266314969,NA,2318385,2318385,34.1017157083201,NA,15.2921718137805,15.2921718137805,4.4169507462958,720114395,NA,9003243,9003243,19.3925974002751,NA,59.3857960766724,59.3857960766724,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0232004769289364,0.0138556980769366,6.8464686487442e-08,40,151606,366.8864975572,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,19.617343640753,710.161715235545,37.8944434916824
3.16448656397241,1266314969,NA,6626213,6626213,34.1017157083201,NA,12.356850875917,12.356850875917,4.80455363865899,720114395,NA,44960661,44960662,19.3925974002751,NA,83.8446025831813,83.8446025831813,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0182446567996032,0.0797417496892673,0,41,536238,1297.69588061869,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,443.500287185914,727.320014620374,31.3251131027641
6.31730846077306,1266314969,NA,184915632,184915632,34.1017157083201,NA,351.600095830972,351.600095830972,4.29372427724311,720114395,NA,31811715,31811715,19.3925974002751,NA,60.4870552130908,60.4870552130908,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.188493630133736,0.27741076317793,0,42,525926,1272.74084214522,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,122.476876975088,731.935717192153,32.4541380346284
3.37675011946102,1266314969,NA,4802092,4802092,34.1017157083201,NA,16.547297762953,16.547297762953,5.04743672153634,720114395,NA,26864190,26864190,19.3925974002751,NA,92.5700197102728,92.5700197102728,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0754509519284978,-0.222581173074536,0,43,290204,702.293637040022,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,252.965062507753,732.38587683147,27.8685097379774
7.44271469512394,1266314969,1646142,332536098,334182240,34.1017157083201,2804.33049403748,956.572298947453,959.687094365631,4.07900825769263,720114395,34918,16531515,16566434,19.3925974002751,59.4855195911414,47.5545071958071,47.5746194934237,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.385126553532565,0.400098741612679,0,44,348220,842.692348451698,1.44133350088485,73.375,0.177567489138026,"NHA9_21FGAA",8,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",587,1.42053991310421,828.262876916892,755.735483315146,26.3887657228189
3.04741897918622,1266314969,NA,3945054,3945054,34.1017157083201,NA,10.4573718823807,10.4573718823807,4.66817443864379,720114395,NA,23461507,23461507,19.3925974002751,NA,62.1907085733371,62.1907085733371,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0144801073578788,-0.0170051076786004,1.53826214428053e-25,45,377251,912.947364154131,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,353.110128270038,797.211649538371,24.2574492844287
6.58940696630265,1266314969,NA,76803879,76803879,34.1017157083201,NA,447.687235146336,447.687235146336,4.0839449126225,720114395,NA,7946480,7946480,19.3925974002751,NA,46.3197654423894,46.3197654423894,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.338268932937314,0.361906685931998,0,46,171557,415.167914603779,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,924.080853593849,774.289029302214,41.6614069959256
6.05938999035805,1266314969,NA,147159328,147159328,34.1017157083201,NA,264.557997720433,264.557997720433,4.20866788583205,720114395,NA,29877847,29877847,19.3925974002751,NA,53.713369624231,53.713369624231,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.210171731728664,0.381962211906302,0,47,556246,1346.11523765684,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,530.377128105191,801.600471733729,30.6387191997785
4.58221934314411,1266314969,NA,37799950,37799950,34.1017157083201,NA,87.8057817163962,87.8057817163962,4.46239964030466,720114395,NA,27795630,27795630,19.3925974002751,NA,64.5666732482375,64.5666732482375,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0967184944901058,0.155886094533206,0,48,430495,1041.79783627222,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,154.838476637359,817.316396241536,32.9806153381572
4.82917691475395,1266314969,NA,31454742,31454742,34.1017157083201,NA,92.9796657966225,92.9796657966225,4.92143058218802,720114395,NA,28470377,28470377,19.3925974002751,NA,84.1579351871285,84.1579351871285,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.310738503936164,0.604418392405075,0,49,338297,818.678689920636,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,616.482445898131,835.647706009808,19.9980076678185
4.10480355635724,1266314969,NA,10653371,10653371,34.1017157083201,NA,43.6565257123187,43.6565257123187,4.70237904669186,720114395,NA,15073189,15073189,19.3925974002751,NA,61.7685297118761,61.7685297118761,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0947922222231953,-0.0543027404654193,9.71876650908433e-159,50,244027,590.545303875775,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,830.297274481922,837.420494453483,34.9541198310023
3.70114480505545,1266314969,NA,8184725,8184725,34.1017157083201,NA,25.3661715164119,25.3661715164119,4.53722898320113,720114395,NA,20286481,20286481,19.3925974002751,NA,62.8720398682216,62.8720398682216,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.039336549662492,0.0272315991524082,5.42079715065398e-54,51,322663,780.844412234996,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,677.442207504424,896.667597462368,24.8515571974475
2.67655892317875,1266314969,NA,732780,732780,34.1017157083201,NA,6.1669359725308,6.1669359725308,4.29923418102243,720114395,NA,7010445,7010445,19.3925974002751,NA,58.9985608967885,58.9985608967885,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0164642968244477,0.0672467176350469,3.91043813263414e-119,52,118824,287.554062410041,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,457.941072510604,898.273833568976,45.0952669494378
4.15262433554453,1266314969,NA,19103495,19103495,34.1017157083201,NA,50.8652025848641,50.8652025848641,4.58312190062785,720114395,NA,21831061,21831061,19.3925974002751,NA,58.1276536260787,58.1276536260787,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0290244273503539,-0.0210668498082699,3.85335372993208e-38,53,375571,908.881764402828,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,161.303127770781,928.096008477758,31.3258212162281
3.17898841437865,1266314969,NA,2622151,2622151,34.1017157083201,NA,15.8162894781287,15.8162894781287,4.25729402676835,720114395,NA,7105455,7105455,19.3925974002751,NA,42.858680966053,42.858680966053,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.021221796566885,-0.0622992342407216,3.17881440202877e-142,54,165788,401.206935457786,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,937.436581658504,902.567833618839,18.5163642724443
3.53290392649996,1266314969,NA,8054868,8054868,34.1017157083201,NA,17.6234107492534,17.6234107492534,4.19934132970209,720114395,NA,23215960,23215960,19.3925974002751,NA,50.794674601525,50.794674601525,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0157369052653333,-0.0476832423797877,3.00165717216189e-228,55,457055,1106.07303234045,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,308.729174825787,941.206524378904,24.3052149084902
7.48529828738222,1266314969,1681681,376121920,377803601,34.1017157083201,2784.24006622517,898.317442726943,901.034106844741,4.2357437301718,720114395,44134,21492007,21536141,19.3925974002751,73.0695364238411,51.3308151976613,51.3621297400429,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.411035175915365,0.369233115491406,0,56,419300,1014.70593792946,1.68051467366362,50.3333333333333,0.121806659215636,"NHA9_21FGAA",12,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",604,1.46167991058763,769.772189363224,941.570920581922,29.2017219174815
2.74027340299548,1266314969,NA,1584078,1584078,34.1017157083201,NA,6.97177538257054,6.97177538257054,4.58792432995398,720114395,NA,15637424,15637424,19.3925974002751,NA,68.8227522192832,68.8227522192832,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0097262148326535,-0.0051687888897395,0.0137471832702327,57,227213,549.855426364814,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,564.341204068429,955.960776892167,19.2538411094436
2.67615999630374,1266314969,NA,1270519,1270519,34.1017157083201,NA,6.21429584594842,6.21429584594842,4.50817427203975,720114395,NA,13433468,13433468,19.3925974002751,NA,65.7050735873143,65.7050735873143,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.0118082271236943,0.0550401074693329,6.43737373420362e-137,58,204451,494.771389734358,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,408.471863673937,968.20587818108,25.4928809347961
4.252322240367,1266314969,NA,4061337,4061337,34.1017157083201,NA,30.7893970752121,30.7893970752121,4.4658349582242,720114395,NA,7990791,7990791,19.3925974002751,NA,60.5789760967955,60.5789760967955,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.104518619317155,-0.0965156063792426,1.9548115485565e-270,59,131907,319.214920473316,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,704.598671791489,966.985489776888,40.3469489867862
5.63283196898452,1266314969,NA,29025076,29025076,34.1017157083201,NA,196.390059069103,196.390059069103,4.30710149038246,720114395,NA,7285949,7285949,19.3925974002751,NA,49.2983361864229,49.2983361864229,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0.256172082729366,0.0553364600862933,1.41729179921054e-100,60,147793,357.659038121652,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_1_XY1628613493.tif",0,0,858.860785016882,973.977542914752,26.3495497080376
2.18844695088151,1475906586,NA,1453518,1453518,34.5118791513918,NA,2.99685164376359,2.99685164376359,4.44900389000138,314943034,NA,18415319,18415319,7.36447416935686,NA,37.9685556116821,37.9685556116821,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.0103408711263233,-0.0454027771751501,1.17791685094409e-219,3,485015,1173.73622820142,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,566.222052926198,33.2251188107584,32.2875354370483
1.72125870139417,1475906586,NA,202578,202578,34.5118791513918,NA,1.64727024345818,1.64727024345818,4.12252380732228,314943034,NA,4220827,4220827,7.36447416935686,NA,34.3218055261917,34.3218055261917,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.0064809401943248,0.0014837627445379,0.602837652819884,4,122978,297.606741795109,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,922.294621802274,15.4112117614533,39.7366764787198
7.41659999135864,1475906586,321734,694376236,694697970,34.5118791513918,2173.87837837838,731.157863480237,731.382661537393,4.16506048326801,314943034,8590,35971301,35979891,7.36447416935686,58.0405405405405,37.8767276617521,37.8798694940843,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.410773173915467,0.521999859782644,0,5,949842,2298.61749939135,2.84899365832287,11.3846153846154,0.0275507675454622,"NHA9_21FGAA",13,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",148,0.358159978091009,158.029473322932,106.37057742235,37.0283773511805
2.64081586869976,1475906586,NA,5733281,5733281,34.5118791513918,NA,4.89543260507416,4.89543260507416,4.51586582941511,314943034,NA,49918665,49918665,7.36447416935686,NA,42.6236670141886,42.6236670141886,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.020837444186875,-0.104022971906003,0,6,1171149,2834.18040663046,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,786.168449104256,136.605876792791,30.7322859858139
6.89234232163455,1475906586,14633,488779571,488794204,34.5118791513918,1829.125,490.208528861632,490.219271422024,4.37573504164633,314943034,562,39084795,39085357,7.36447416935686,70.25,39.1990602606598,39.1993093924037,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.524435528020178,0.620970155830255,0,7,997093,2412.96491239661,4.13203718687764,4,0.0096799994078651,"NHA9_21FGAA",2,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",8,0.0193599988157302,448.455105993122,239.708618955303,32.3128153542348
7.34207642868152,1475906586,2029396,920162143,922191539,34.5118791513918,2546.29360100376,713.117139075188,714.24873386594,4.00572003854196,314943034,36125,40005062,40041187,7.36447416935686,45.3262233375157,31.0035525575469,31.0123937465873,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.348045066093728,0.490508103407156,0,8,1291135,3124.54650886848,2.34112334398308,56.9285714285714,0.137767134429795,"NHA9_21FGAA",14,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",797,1.92873988201712,647.314090315885,279.100246682183,31.7962389680397
6.70863522931062,1475906586,1995,230460885,230462880,34.5118791513918,1995,377.92802078055,377.930672578968,4.10791184565361,314943034,42,17717863,17717905,7.36447416935686,42,29.0551556983344,29.055176926281,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.47370564638383,0.581282095214331,0,9,609802,1475.72074972874,3.16715951388626,1,0.0024199998519662,"NHA9_21FGAA",1,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",1,0.0024199998519662,948.254594114155,284.223948101187,33.2835280960049
6.72958186260372,1475906586,167660,444205583,444373243,34.5118791513918,1802.79569892473,395.718228466054,395.834793158522,4.33731735745751,314943034,6349,46917285,46923634,7.36447416935686,68.2688172043011,41.7960188146419,41.7982118663167,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.434592120608154,0.552211669329487,0,10,1122623,2716.74749381394,3.41942705228599,18.6,0.0450119972465727,"NHA9_21FGAA",5,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",93,0.225059986232864,179.359550802006,303.930395154918,35.9328536828481
7.00173566574119,1475906586,118598,498972565,499091163,34.5118791513918,1944.22950819672,535.934924900541,536.027188476339,4.54747812608398,314943034,4148,45302340,45306488,7.36447416935686,68,48.6581986440853,48.6594658106118,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.555936219767406,0.636656079917933,0,11,931093,2253.24492216684,2.5315630351959,12.2,0.0295239981939886,"NHA9_21FGAA",5,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",61,0.147619990969943,339.631275286142,369.047299249377,31.3750065782902
7.0500539957704,1475906586,319942,569867663,570187605,34.5118791513918,2050.91025641026,538.478155860428,538.701066371644,4.2115922982247,314943034,9350,34267916,34277266,7.36447416935686,59.9358974358974,32.3803672517913,32.3844285364718,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.4843788779264,0.597947484796561,0,12,1058449,2561.44642331386,3.31835596760031,19.5,0.0471899971133424,"NHA9_21FGAA",8,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",156,0.377519976906739,818.013392237132,419.944536770312,31.4631078115242
2.44164207339878,1475906586,NA,1753641,1753641,34.5118791513918,NA,4.12700067542285,4.12700067542285,4.71344770048583,314943034,NA,21064521,21064521,7.36447416935686,NA,49.5730268592367,49.5730268592367,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.0477363684289864,-0.199161235884966,0,13,424919,1028.30391709766,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,29.3838331540835,447.813453858265,32.396842692372
5.31851359553968,1475906586,NA,71729809,71729809,34.5118791513918,NA,104.414305947978,104.414305947978,4.68146063860458,314943034,NA,32842475,32842475,7.36447416935686,NA,47.8075193639342,47.8075193639342,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.413547136570334,0.575325933797883,0,14,686973,1662.47455830483,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,466.101750723828,469.697900790861,33.8896201160744
2.33464586296532,1475906586,NA,1184752,1184752,34.5118791513918,NA,3.66964429521886,3.66964429521886,4.31642182906969,314943034,NA,10989154,10989154,7.36447416935686,NA,34.037744849033,34.037744849033,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.0102167612191781,-0.0575181057847557,1.17168537300265e-234,15,322852,781.301792207017,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,966.380366235922,550.861986297127,33.1946712425508
3.1374421693599,1475906586,NA,5200225,5200225,34.5118791513918,NA,9.28374540072803,9.28374540072803,4.67876278522457,314943034,NA,29847121,29847121,7.36447416935686,NA,53.284823696806,53.284823696806,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.0760152851022031,-0.183575213089496,0,16,560143,1355.54597707995,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,285.569947317024,560.43003661565,34.0282856342041
4.54646348695701,1475906586,NA,29291914,29291914,34.5118791513918,NA,60.9906406617958,60.9906406617958,4.65792934217554,314943034,NA,26213399,26213399,7.36447416935686,NA,54.5806600051221,54.5806600051221,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.15199422633602,0.323833451441079,0,17,480269,1162.25090890399,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,410.129061005395,572.509287503462,37.3502245616519
7.69148169168827,1475906586,12217250,702023263,714240513,34.5118791513918,2968.23372206025,1021.97056618496,1033.56285896618,4.34542698455434,314943034,294359,28988124,29282483,7.36447416935686,71.5157920310982,42.1994698157457,42.3740830942034,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.471820480820323,0.538853378562473,0,19,691047,1672.33363770174,1.26361693055074,196,0.474319970985391,"NHA9_21FGAA",21,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",4116,9.96071939069321,606.025839052915,620.160637409612,35.9001934745394
4.91640117390309,1475906586,NA,31698370,31698370,34.5118791513918,NA,79.43637370596,79.43637370596,4.87884709767295,314943034,NA,25837592,25837592,7.36447416935686,NA,64.7492162459497,64.7492162459497,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.2967543235081,0.429587544676038,0,20,399041,965.679160928476,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,192.808753987685,596.958801225939,35.9360040697572
7.53728835009917,1475906586,10598884,739198255,749797139,34.5118791513918,2733.78488522053,840.828335026293,849.139689561136,4.15888767765993,314943034,204544,32191922,32396466,7.36447416935686,52.7583182873356,36.6178897115447,36.6887570667536,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.395657997218696,0.494891543242767,0,21,883008,2136.87922928504,2.28872628567435,104.783783783784,0.253576741245223,"NHA9_21FGAA",37,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",3877,9.38233942607327,791.356749882221,710.687325596144,34.3851426034645
5.83002364993367,1475906586,NA,87723245,87723245,34.5118791513918,NA,200.827926686324,200.827926686324,4.54980074156212,314943034,NA,24552915,24552915,7.36447416935686,NA,56.2098565044596,56.2098565044596,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.300883002874589,0.416715820877177,0,22,436808,1057.07529533769,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,295.774390578927,692.84903664768,38.6600268310104
7.31212628488617,1475906586,NA,395899398,395899398,34.5118791513918,NA,736.520022250045,736.520022250045,4.41286040871651,314943034,NA,25941052,25941052,7.36447416935686,NA,48.2599981024209,48.2599981024209,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.364295806986766,0.254047133954707,0,23,537527,1300.81526042788,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,518.597508590266,725.616447173816,40.0106320240658
2.88809496930571,1475906586,NA,4376786,4376786,34.5118791513918,NA,6.94712498452415,6.94712498452415,4.28568018269364,314943034,NA,23678945,23678945,7.36447416935686,NA,37.5847917665322,37.5847917665322,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.0272244080359893,-0.0236822393332316,7.55125241991127e-79,24,630014,1524.63378673668,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,950.192567149302,745.781609615024,34.9455726380684
7.57179876766739,1475906586,7045793,611365053,618410846,34.5118791513918,2761.97295178361,909.404038555937,916.407233918328,4.40563805974472,314943034,165894,33038970,33204865,7.36447416935686,65.030968247746,49.1453895012421,49.2054411466152,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.546139222291079,0.498629611201263,0,25,674821,1633.06672010374,1.72212381794214,141.722222222222,0.34296775679811,"NHA9_21FGAA",18,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",2551,6.17341962236598,687.080264247852,783.443003403866,36.9722059627664
7.40172702586846,1475906586,2700004,378936193,381636197,34.5118791513918,2428.06115107914,858.106035833658,862.049470531366,4.30309453717772,314943034,81392,20502893,20584285,7.36447416935686,73.1942446043166,46.4290731800107,46.4963023030982,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.466830302784564,0.486478829728721,0,26,442708,1071.35329446429,1.41938274318982,52.9523809523809,0.128144754066024,"NHA9_21FGAA",21,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",1112,2.6910398353865,556.628515861471,881.602790100924,41.5922391282742
2.32525794812038,1475906586,NA,531655,531655,34.5118791513918,NA,3.67769538329575,3.67769538329575,4.07802448453469,314943034,NA,4505351,4505351,7.36447416935686,NA,31.1655275936968,31.1655275936968,"NHX9_21FGAA/08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0.0073912521686274,-0.0088789878412795,0.0007356267051767,27,144562,349.840018599949,0,0,0,"NHA9_21FGAA",0,"08102021_NHX9_21FGAA_-_Position_2_XY1628613494.tif",0,0,976.62897580277,892.595080311562,33.9088211286507
